person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,risk_score_tahap2,predicted_tahap2
31,636000,RENT,2.0,DEBTCONSOLIDATION,B,17500,11.48,0,0.03,N,10,0.42168655993336396,0
29,35000,RENT,1.0,MEDICAL,A,17475,7.66,1,0.5,N,5,0.7075137714763005,1
27,45000,RENT,1.0,DEBTCONSOLIDATION,B,17475,11.99,1,0.39,N,8,0.549552082628583,1
32,58650,RENT,6.0,MEDICAL,D,17400,15.05,1,0.25,N,6,0.5302719583766962,1
28,24996,MORTGAGE,6.0,PERSONAL,A,6000,5.99,0,0.24,N,7,0.21530973893875022,0
33,24996,MORTGAGE,3.0,PERSONAL,C,6600,12.99,0,0.26,Y,6,0.5159543949192615,1
35,54000,RENT,4.0,DEBTCONSOLIDATION,E,17250,19.42,1,0.32,N,10,0.8564840869405731,1
29,75000,RENT,0.0,PERSONAL,C,17200,14.27,0,0.23,Y,8,0.5000000000000002,1
27,78000,RENT,6.0,DEBTCONSOLIDATION,D,17200,17.49,1,0.22,Y,7,0.5000000000000003,1
33,33852,RENT,4.0,EDUCATION,B,17000,11.48,1,0.5,N,9,0.7075137714763005,1
31,24996,MORTGAGE,6.0,PERSONAL,B,6000,9.25,0,0.24,N,9,0.22361725055927517,0
35,37000,RENT,5.0,MEDICAL,C,17000,13.49,1,0.46,Y,10,0.6208477825501978,1
28,45300,RENT,3.0,DEBTCONSOLIDATION,C,17000,14.72,1,0.38,N,10,0.5476246769701544,1
35,48000,RENT,6.0,MEDICAL,A,17000,7.88,1,0.35,N,6,0.5264447935561867,1
27,55000,RENT,1.0,EDUCATION,A,17000,7.88,1,0.31,N,5,0.5034022303079586,1
30,55000,RENT,6.0,EDUCATION,B,17000,10.99,1,0.31,N,9,0.5027132272960401,1
27,60000,RENT,11.0,MEDICAL,C,17000,10.99,0,0.28,N,10,0.47367346160500556,0
29,60000,RENT,13.0,HOMEIMPROVEMENT,D,17000,14.96,0,0.28,N,8,0.509565935203484,1
32,61000,RENT,4.0,DEBTCONSOLIDATION,B,17000,11.49,0,0.28,N,5,0.5801856542498472,1
34,65000,RENT,6.0,MEDICAL,A,17000,8.49,0,0.26,N,8,0.4252262346128225,0
28,25000,MORTGAGE,12.0,HOMEIMPROVEMENT,C,10625,14.27,0,0.42,Y,6,0.5738827263833792,1
28,80000,RENT,12.0,MEDICAL,A,17000,5.79,0,0.21,N,6,0.219135461289913,0
28,80000,RENT,3.0,HOMEIMPROVEMENT,C,17000,13.85,0,0.21,Y,8,0.49999999999999994,0
35,84996,RENT,12.0,PERSONAL,A,17000,7.88,0,0.2,N,6,0.21244311476227562,0
31,92000,RENT,3.0,PERSONAL,D,17000,14.54,0,0.18,Y,10,0.5000000000000003,1
33,25000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6000,6.62,0,0.24,N,8,0.21530973893875022,0
32,115000,RENT,16.0,HOMEIMPROVEMENT,B,17000,11.12,0,0.15,N,6,0.4235463734240041,0
32,25000,OWN,15.0,MEDICAL,B,9175,10.99,0,0.37,N,10,0.5381346800238165,1
31,25000,OWN,3.0,MEDICAL,C,3500,13.49,0,0.14,N,9,0.5,1
29,25000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7475,8.49,0,0.3,N,6,0.4999170501744201,0
34,78000,RENT,0.0,DEBTCONSOLIDATION,A,16800,7.37,0,0.22,N,5,0.3750194635132608,0
27,25000,OWN,0.0,EDUCATION,B,5000,10.99,0,0.2,N,7,0.402089947113939,0
29,91000,RENT,10.0,MEDICAL,B,16800,10.99,0,0.18,N,5,0.4031369860527136,0
30,83000,RENT,7.0,PERSONAL,C,16775,11.97,0,0.2,N,5,0.44345949529436296,0
28,24000,RENT,5.0,MEDICAL,D,16750,14.96,1,0.7,Y,10,0.8441029463093948,1
33,33000,RENT,4.0,PERSONAL,B,16750,12.53,1,0.51,N,5,0.7412543807913157,1
34,39672,RENT,18.0,EDUCATION,C,16750,13.98,1,0.42,N,9,0.5738827263833792,1
35,39996,RENT,4.0,MEDICAL,D,16750,14.09,1,0.42,N,6,0.5738827263833792,1
31,25000,OWN,5.0,VENTURE,C,4500,10.99,0,0.18,Y,8,0.41087800871306746,0
34,25000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,1000,9.63,0,0.04,N,6,0.28505027955073114,0
28,82000,RENT,12.0,VENTURE,G,16750,20.11,1,0.2,Y,10,0.5000000000000004,1
30,96600,RENT,3.0,VENTURE,B,16750,10.62,0,0.17,N,5,0.3902125563615363,0
29,25000,OWN,9.0,HOMEIMPROVEMENT,B,2500,9.62,0,0.1,N,5,0.3541518159359462,0
27,25000,MORTGAGE,4.0,PERSONAL,D,4750,14.83,0,0.19,N,9,0.5000000000000001,1
27,25000,OWN,4.0,PERSONAL,A,4000,10.99,0,0.16,N,9,0.4171148335868584,0
35,57721,RENT,3.0,DEBTCONSOLIDATION,B,16500,10.99,0,0.29,N,6,0.5007873357988473,1
28,25000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,6000,14.72,0,0.24,N,10,0.5004031123924029,1
32,25000,OWN,2.0,VENTURE,D,5000,16.32,0,0.2,Y,9,0.4999999999999998,0
27,68000,RENT,10.0,DEBTCONSOLIDATION,A,16500,7.88,0,0.24,N,7,0.21530973893875022,0
33,71000,RENT,0.0,EDUCATION,C,16500,14.72,0,0.23,N,6,0.5003543541999114,1
31,39000,RENT,0.0,HOMEIMPROVEMENT,D,16450,16.02,1,0.42,N,10,0.5965650439119123,1
27,44544,RENT,4.0,MEDICAL,C,16425,14.27,1,0.37,Y,5,0.6101614045498314,1
34,43920,RENT,2.0,DEBTCONSOLIDATION,C,16400,11.03,1,0.37,Y,10,0.5377494576201379,1
30,42000,RENT,2.0,MEDICAL,B,16200,10.25,1,0.39,N,6,0.564008128717994,1
28,50000,RENT,1.0,MEDICAL,C,16200,13.99,1,0.32,Y,5,0.6101614045498314,1
30,54000,RENT,2.0,DEBTCONSOLIDATION,D,16200,15.57,1,0.3,N,10,0.5465015480779823,1
30,25000,MORTGAGE,10.0,PERSONAL,A,6400,7.51,0,0.26,N,8,0.4252262346128225,0
28,70000,RENT,0.0,HOMEIMPROVEMENT,B,16100,11.83,0,0.23,N,9,0.42105072213257533,0
33,25000,MORTGAGE,4.0,EDUCATION,B,1600,11.36,0,0.06,N,7,0.4361354376091049,0
32,25000,OTHER,3.0,DEBTCONSOLIDATION,A,11200,7.88,1,0.45,N,5,0.606833923975399,1
27,30000,RENT,5.0,MEDICAL,A,16000,7.9,1,0.53,N,8,0.8323377371931894,1
27,30000,RENT,1.0,MEDICAL,B,16000,10.0,1,0.53,N,5,0.8310144688875086,1
27,36000,RENT,7.0,EDUCATION,D,16000,15.7,1,0.44,N,9,0.5997267403946848,1
27,30000,RENT,12.0,DEBTCONSOLIDATION,B,16000,10.99,1,0.53,N,6,0.8323377371931894,1
27,40000,RENT,11.0,MEDICAL,B,16000,9.91,1,0.4,N,9,0.5660339323029328,1
29,40000,RENT,12.0,DEBTCONSOLIDATION,B,16000,11.71,1,0.4,N,6,0.5570095562222224,1
30,40000,RENT,8.0,DEBTCONSOLIDATION,B,16000,11.48,1,0.4,N,8,0.5570095562222224,1
31,25000,OWN,0.0,DEBTCONSOLIDATION,D,2400,14.42,0,0.1,Y,8,0.5000000000000003,1
33,25000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,3000,12.53,0,0.12,Y,10,0.47873769868936616,0
34,37000,RENT,2.0,MEDICAL,D,16000,12.99,1,0.43,Y,9,0.5836511442576707,1
29,44000,RENT,14.0,DEBTCONSOLIDATION,B,16000,10.99,1,0.36,N,9,0.5324390899165528,1
35,45000,RENT,2.0,VENTURE,B,16000,10.0,1,0.36,N,10,0.5404873867846547,1
30,25056,MORTGAGE,3.0,HOMEIMPROVEMENT,B,2000,12.42,0,0.08,N,7,0.47515864651410766,0
27,39000,RENT,3.0,DEBTCONSOLIDATION,C,16000,12.73,1,0.41,N,8,0.5650526614775324,1
29,47000,RENT,7.0,MEDICAL,B,16000,11.71,1,0.34,N,8,0.5185016753043308,1
28,47831,RENT,8.0,DEBTCONSOLIDATION,C,16000,13.85,1,0.33,N,7,0.5142328539176799,1
27,48000,RENT,2.0,VENTURE,C,16000,14.22,1,0.33,N,5,0.6101614045498314,1
35,50000,RENT,11.0,MEDICAL,B,16000,9.91,1,0.32,N,5,0.5872220722316926,1
27,25200,MORTGAGE,11.0,VENTURE,A,4500,5.42,0,0.18,N,6,0.21305208318603328,0
35,44000,RENT,3.0,PERSONAL,C,16000,13.99,1,0.36,Y,8,0.5316944858976083,1
30,50000,RENT,4.0,HOMEIMPROVEMENT,E,16000,16.77,1,0.32,N,5,0.6593419559578768,1
27,50000,RENT,3.0,MEDICAL,C,16000,10.99,1,0.32,Y,5,0.6101614045498314,1
32,25200,OWN,17.0,MEDICAL,A,4000,6.54,0,0.16,N,6,0.19199220755122168,0
28,44000,RENT,5.0,PERSONAL,C,16000,13.48,1,0.36,N,6,0.5321884434219516,1
34,44000,RENT,0.0,EDUCATION,D,16000,13.24,1,0.36,Y,6,0.5321884434219516,1
30,51600,RENT,5.0,DEBTCONSOLIDATION,C,16000,13.49,1,0.31,N,8,0.5025038409637643,1
32,51648,RENT,7.0,VENTURE,E,16000,14.18,1,0.31,N,8,0.50271669136287,1
27,48396,RENT,11.0,MEDICAL,D,16000,14.74,1,0.33,Y,7,0.5163258584195034,1
27,55000,RENT,0.0,VENTURE,B,16000,11.12,0,0.29,N,9,0.48711940201225085,0
28,55000,RENT,5.0,PERSONAL,C,16000,13.98,0,0.29,Y,9,0.5000000000000001,1
28,51000,RENT,2.0,EDUCATION,E,16000,16.32,1,0.31,Y,9,0.6077119534090012,1
30,54000,RENT,1.0,EDUCATION,E,16000,17.99,1,0.3,Y,10,0.8420640750688885,1
35,25380,MORTGAGE,3.0,DEBTCONSOLIDATION,D,5000,10.99,1,0.2,N,10,0.402089947113939,0
27,62000,RENT,4.0,DEBTCONSOLIDATION,A,16000,7.88,0,0.26,N,10,0.4252262346128225,0
27,25440,MORTGAGE,5.0,EDUCATION,D,1200,10.99,0,0.05,N,10,0.41862055206078785,0
33,62800,RENT,3.0,PERSONAL,C,16000,13.11,0,0.25,Y,5,0.5982787516775985,1
28,63564,RENT,4.0,MEDICAL,C,16000,13.47,0,0.25,Y,5,0.5982787516775985,1
29,65000,RENT,13.0,PERSONAL,D,16000,17.27,0,0.25,N,6,0.5982787516775985,1
30,65000,RENT,0.0,MEDICAL,C,16000,13.06,0,0.25,N,8,0.49697692282544004,0
27,25740,OWN,3.0,DEBTCONSOLIDATION,D,5000,14.11,0,0.19,Y,5,0.5000000000000002,1
30,25800,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,5.99,0,0.23,N,6,0.23557688238247396,0
32,25800,MORTGAGE,0.0,VENTURE,D,2400,14.96,0,0.09,N,6,0.509565935203484,1
28,60000,RENT,4.0,MEDICAL,D,16000,16.07,1,0.27,Y,8,0.5847457755621721,1
28,66500,RENT,4.0,VENTURE,B,16000,12.18,0,0.24,N,6,0.44751118783497135,0
35,67600,RENT,7.0,PERSONAL,B,16000,11.58,0,0.24,N,5,0.4115917931225177,0
30,68000,RENT,5.0,EDUCATION,D,16000,14.09,0,0.24,N,5,0.513824942936692,1
31,69000,RENT,12.0,HOMEIMPROVEMENT,A,16000,5.99,0,0.23,N,6,0.23557688238247396,0
31,26000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,2400,14.27,0,0.09,N,9,0.5,1
30,64000,RENT,8.0,DEBTCONSOLIDATION,D,16000,15.7,1,0.25,Y,5,0.5982787516775985,1
29,70000,RENT,13.0,PERSONAL,D,16000,14.42,0,0.23,Y,6,0.5000000000000002,1
30,75000,RENT,0.0,EDUCATION,A,16000,8.9,0,0.21,N,10,0.16415703607928622,0
28,21000,RENT,3.0,PERSONAL,A,1000,7.49,0,0.05,N,9,0.1412908709914078,0
27,22296,RENT,5.0,PERSONAL,D,1000,14.84,0,0.04,N,5,0.5036133446413709,1
30,22800,RENT,5.0,PERSONAL,B,1000,11.49,0,0.04,N,5,0.42303687048002614,0
29,24000,RENT,0.0,MEDICAL,B,1000,9.99,0,0.04,N,7,0.3416787629941924,0
28,26000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,12000,11.36,1,0.46,N,7,0.6208477825501978,1
32,26000,OWN,4.0,VENTURE,C,13750,13.11,0,0.53,Y,10,0.8323377371931894,1
30,26000,OWN,4.0,PERSONAL,B,1200,10.99,0,0.05,N,6,0.41862055206078785,0
29,25200,RENT,3.0,MEDICAL,B,1000,10.25,0,0.04,N,5,0.3688104005440906,0
27,26000,MORTGAGE,11.0,MEDICAL,A,5000,8.94,0,0.19,N,9,0.15733874807967535,0
33,26400,RENT,3.0,MEDICAL,B,1000,10.99,0,0.04,N,7,0.41534403568178274,0
35,26000,OWN,1.0,PERSONAL,A,6000,9.63,0,0.23,N,6,0.32739198746268666,0
27,30000,RENT,1.0,EDUCATION,A,1000,5.79,0,0.03,N,10,0.16070617479722457,0
33,26000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,15000,9.76,1,0.58,N,6,0.8418621054840573,1
31,30000,RENT,5.0,MEDICAL,B,1000,9.25,0,0.03,N,6,0.2124895751990069,0
30,33000,RENT,4.0,MEDICAL,C,1000,14.79,0,0.03,N,10,0.5000000000000002,1
29,26004,MORTGAGE,13.0,DEBTCONSOLIDATION,D,4000,14.74,1,0.15,Y,9,0.5000000000000007,1
31,26010,MORTGAGE,2.0,HOMEIMPROVEMENT,B,6500,9.99,0,0.25,N,9,0.383896296358366,0
30,35000,RENT,5.0,PERSONAL,B,1000,10.36,0,0.03,N,6,0.37821699426382993,0
30,30000,RENT,11.0,MEDICAL,B,1000,10.99,1,0.03,N,10,0.40205024588293065,0
29,38000,RENT,5.0,EDUCATION,A,1000,7.88,0,0.03,N,9,0.16070617479722457,0
28,40000,RENT,12.0,PERSONAL,B,1000,9.88,0,0.03,N,9,0.33054930742655103,0
35,42000,RENT,7.0,MEDICAL,B,1000,11.12,0,0.02,N,5,0.38267053828559583,0
29,26400,MORTGAGE,7.0,MEDICAL,A,4800,7.66,0,0.18,N,9,0.15412328890719273,0
27,26400,MORTGAGE,6.0,MEDICAL,A,6000,6.91,1,0.23,N,9,0.17147791122103961,0
28,26400,MORTGAGE,4.0,MEDICAL,A,3000,6.17,0,0.11,N,6,0.18867335308997638,0
33,48000,RENT,4.0,MEDICAL,B,1000,9.99,0,0.02,N,10,0.37854821740053946,0
28,44000,RENT,9.0,VENTURE,C,1000,14.17,1,0.02,N,9,0.5,1
27,51298,RENT,11.0,DEBTCONSOLIDATION,B,1000,10.37,0,0.02,N,7,0.3788294614648519,0
30,26400,MORTGAGE,4.0,MEDICAL,A,5000,7.14,0,0.19,N,6,0.20648719902803755,0
31,54000,RENT,15.0,MEDICAL,C,1000,10.99,0,0.02,Y,7,0.3788294614648519,0
34,26400,MORTGAGE,0.0,MEDICAL,B,3600,9.88,0,0.14,N,9,0.32726757482358715,0
29,64548,RENT,1.0,PERSONAL,C,1000,14.27,0,0.02,Y,5,0.5,1
33,65000,RENT,4.0,VENTURE,A,1000,10.99,0,0.02,N,9,0.3788294614648519,0
28,73000,RENT,3.0,HOMEIMPROVEMENT,C,1000,10.99,0,0.01,N,7,0.38940849145526985,0
29,74000,RENT,11.0,DEBTCONSOLIDATION,B,1000,9.91,0,0.01,N,5,0.38940849145526985,0
27,75000,RENT,4.0,VENTURE,C,1000,13.49,0,0.01,Y,9,0.5000000000000002,1
34,26496,OWN,7.0,MEDICAL,B,4400,10.59,0,0.17,N,8,0.39513469241859606,0
30,69000,RENT,0.0,HOMEIMPROVEMENT,A,1000,8.59,1,0.01,N,5,0.38940849145526985,0
35,76000,RENT,2.0,VENTURE,C,1000,13.49,0,0.01,N,8,0.5000000000000002,1
30,100000,RENT,1.0,MEDICAL,B,1000,11.71,0,0.01,N,7,0.38940849145526985,0
33,26688,MORTGAGE,6.0,EDUCATION,B,5000,10.59,0,0.19,N,10,0.39327961093378383,0
27,10000,RENT,2.0,VENTURE,D,1200,14.11,1,0.12,Y,6,0.5000000000000002,1
30,14800,RENT,5.0,DEBTCONSOLIDATION,A,1200,8.0,0,0.08,N,9,0.1418904985683848,0
28,15600,RENT,0.0,EDUCATION,B,1200,12.53,0,0.08,N,8,0.47958874627003256,0
35,19200,RENT,4.0,PERSONAL,A,1200,7.29,1,0.06,N,10,0.13853740932039912,0
29,20000,RENT,3.0,DEBTCONSOLIDATION,B,1200,11.71,1,0.06,N,7,0.44974460425410395,0
29,20000,RENT,0.0,DEBTCONSOLIDATION,C,1200,11.54,0,0.06,N,5,0.42514193388624055,0
32,22884,RENT,2.0,MEDICAL,C,1200,13.22,0,0.05,N,7,0.4999999999999999,0
28,27000,OWN,5.0,EDUCATION,A,5600,5.42,0,0.21,N,8,0.16415703607928622,0
27,24000,RENT,5.0,MEDICAL,F,1200,18.99,0,0.05,N,7,0.5000000000000001,1
27,27000,MORTGAGE,4.0,VENTURE,A,4300,5.99,0,0.16,N,6,0.19199220755122168,0
27,27000,OWN,0.0,EDUCATION,G,11500,20.11,1,0.43,N,9,0.840463870779912,1
33,30000,RENT,3.0,MEDICAL,A,1200,6.76,0,0.04,N,10,0.1500072557289503,0
34,39996,RENT,6.0,DEBTCONSOLIDATION,A,1200,7.88,0,0.03,N,8,0.16070617479722457,0
31,42000,RENT,6.0,EDUCATION,D,1200,16.29,0,0.03,Y,5,0.60477978591948,1
28,27000,OWN,7.0,PERSONAL,B,2400,10.99,0,0.09,N,5,0.4031369860527136,0
35,43000,RENT,19.0,MEDICAL,C,1200,13.8,0,0.03,N,7,0.5000000000000002,1
27,44000,RENT,3.0,MEDICAL,C,1200,15.23,0,0.03,N,5,0.5254074110040261,1
27,27000,MORTGAGE,5.0,MEDICAL,B,3000,11.14,0,0.11,N,9,0.42612758947044554,0
28,53000,RENT,12.0,MEDICAL,C,1200,10.99,0,0.02,Y,8,0.3788294614648519,0
28,48096,RENT,4.0,DEBTCONSOLIDATION,E,1200,17.56,1,0.02,Y,5,0.6211705385351477,1
29,55000,RENT,3.0,PERSONAL,B,1200,9.99,0,0.02,N,6,0.37854821740053946,0
33,53326,RENT,8.0,MEDICAL,D,1200,16.29,1,0.02,N,7,0.5000000000000004,1
31,75000,RENT,1.0,PERSONAL,A,1200,6.54,0,0.02,N,5,0.3788294614648519,0
31,14400,RENT,0.0,EDUCATION,C,1250,10.99,1,0.09,N,8,0.41862055206078785,0
31,26000,RENT,15.0,VENTURE,B,1250,11.49,0,0.05,N,10,0.43954403928255525,0
32,195000,RENT,4.0,DEBTCONSOLIDATION,C,1250,13.23,0,0.01,N,7,0.5000000000000002,1
31,27036,MORTGAGE,2.0,EDUCATION,B,6500,11.11,0,0.24,N,7,0.38079586851865743,0
33,34400,RENT,0.0,PERSONAL,B,1300,9.91,0,0.04,N,6,0.331437073353904,0
27,47000,RENT,11.0,MEDICAL,B,1300,10.46,0,0.03,N,8,0.3839389916821165,0
27,51000,RENT,3.0,VENTURE,A,1300,7.68,0,0.03,N,7,0.16070617479722457,0
34,65000,RENT,4.0,HOMEIMPROVEMENT,A,1300,6.54,0,0.02,N,7,0.17287686117607523,0
35,27204,MORTGAGE,16.0,PERSONAL,A,1800,7.74,0,0.07,N,7,0.14004252574757622,0
29,14400,RENT,2.0,VENTURE,B,1400,11.49,0,0.1,N,6,0.4365567276056966,0
27,18576,RENT,4.0,MEDICAL,B,1400,9.99,0,0.08,N,6,0.3416787629941924,0
31,22000,RENT,5.0,VENTURE,F,1400,22.06,0,0.06,Y,7,0.5000000000000002,1
35,24960,RENT,6.0,EDUCATION,A,1400,8.49,0,0.06,N,10,0.14580382162979164,0
32,27385,MORTGAGE,3.0,HOMEIMPROVEMENT,C,2000,12.99,1,0.07,Y,9,0.496617318616724,0
31,25200,RENT,0.0,PERSONAL,A,1400,6.99,0,0.06,N,6,0.18867335308997638,0
29,28800,RENT,1.0,VENTURE,A,1400,7.9,0,0.05,N,5,0.3541518159359462,0
28,27500,MORTGAGE,13.0,VENTURE,A,15000,6.54,0,0.55,N,10,0.843443576617552,1
31,54000,RENT,2.0,DEBTCONSOLIDATION,A,1400,10.99,0,0.03,N,8,0.40205024588293065,0
31,27600,OWN,1.0,EDUCATION,B,3000,11.49,0,0.11,N,9,0.4415846404886172,0
27,58000,RENT,3.0,MEDICAL,C,1400,15.27,0,0.02,Y,7,0.5,1
31,78411,RENT,9.0,DEBTCONSOLIDATION,A,1400,10.99,0,0.02,N,6,0.3788294614648519,0
30,27600,MORTGAGE,3.0,EDUCATION,D,2250,15.62,1,0.08,N,9,0.5000000000000007,1
29,17000,RENT,0.0,EDUCATION,C,1450,10.99,0,0.09,N,6,0.41862055206078785,0
27,24000,RENT,2.0,MEDICAL,A,1450,10.99,0,0.06,N,9,0.41862055206078785,0
27,27600,MORTGAGE,2.0,EDUCATION,A,3500,6.99,0,0.13,N,9,0.1407011863090282,0
31,36000,RENT,12.0,VENTURE,B,1450,10.99,0,0.04,N,7,0.41534403568178274,0
27,27000,RENT,11.0,EDUCATION,B,1500,10.36,0,0.06,N,5,0.37821699426382993,0
35,27600,MORTGAGE,19.0,EDUCATION,B,3000,11.86,0,0.11,N,5,0.4391583872676226,0
30,27996,RENT,9.0,MEDICAL,C,1500,10.99,0,0.05,Y,8,0.41862055206078785,0
31,28452,RENT,4.0,PERSONAL,B,1500,11.11,0,0.05,N,5,0.4077165645675346,0
28,29120,RENT,0.0,VENTURE,D,1500,15.7,1,0.05,Y,6,0.5200473435719777,1
35,30000,RENT,5.0,MEDICAL,A,1500,7.29,1,0.05,N,8,0.1412908709914078,0
27,30000,RENT,0.0,EDUCATION,C,1500,10.99,0,0.05,N,6,0.41862055206078785,0
27,27840,MORTGAGE,2.0,MEDICAL,A,2400,5.42,0,0.09,N,7,0.16101461279712498,0
29,30000,RENT,12.0,DEBTCONSOLIDATION,B,1500,11.49,1,0.05,N,8,0.43954403928255525,0
29,27852,OWN,7.0,EDUCATION,A,11000,8.49,0,0.39,N,8,0.549552082628583,1
34,27852,OWN,0.0,PERSONAL,C,4200,12.84,0,0.15,N,8,0.48994993163277584,0
35,32004,RENT,2.0,MEDICAL,A,1500,8.49,0,0.05,N,7,0.14580382162979164,0
29,27996,OWN,5.0,HOMEIMPROVEMENT,A,1800,5.42,0,0.06,N,6,0.21305208318603328,0
35,33996,RENT,0.0,DEBTCONSOLIDATION,B,1500,10.99,0,0.04,N,7,0.41534403568178274,0
29,29780,RENT,2.0,PERSONAL,D,1500,12.86,1,0.05,Y,10,0.49123618697927146,0
35,28000,OWN,3.0,VENTURE,A,7600,6.62,0,0.27,N,10,0.45475051055113414,0
35,38000,RENT,0.0,MEDICAL,A,1500,7.4,0,0.04,N,6,0.1947125448731769,0
34,28000,OWN,1.0,VENTURE,B,3000,9.99,0,0.11,N,10,0.3416787629941924,0
29,38004,RENT,3.0,MEDICAL,C,1500,14.35,0,0.04,Y,10,0.5000000000000001,1
32,28000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,7500,10.99,0,0.27,N,6,0.4712895721671204,0
28,39600,RENT,11.0,EDUCATION,B,1500,12.69,0,0.04,N,5,0.4793968411339672,0
30,28000,OWN,5.0,PERSONAL,B,6300,11.99,0,0.23,N,9,0.429848522211816,0
30,34000,RENT,2.0,DEBTCONSOLIDATION,D,1500,14.61,1,0.04,Y,5,0.5000000000000002,1
33,28000,OWN,3.0,VENTURE,A,4800,7.49,0,0.17,N,10,0.15106642667242587,0
28,41000,RENT,10.0,DEBTCONSOLIDATION,C,1500,14.79,0,0.04,Y,6,0.5010576519593058,1
32,43625,RENT,2.0,EDUCATION,B,1500,10.99,0,0.03,N,6,0.40205024588293065,0
29,38004,RENT,2.0,PERSONAL,C,1500,12.53,1,0.04,Y,7,0.47560781030713994,0
28,44604,RENT,11.0,PERSONAL,B,1500,11.12,0,0.03,N,7,0.40705459490252477,0
34,45000,RENT,7.0,MEDICAL,A,1500,5.99,0,0.03,N,10,0.16070617479722457,0
32,28000,MORTGAGE,7.0,MEDICAL,D,6000,15.21,1,0.21,N,9,0.49999999999999994,0
35,48000,RENT,13.0,MEDICAL,B,1500,9.91,0,0.03,N,9,0.33386442817420936,0
33,48000,RENT,2.0,MEDICAL,B,1500,11.71,0,0.03,N,8,0.431635263158794,0
33,48000,RENT,2.0,VENTURE,B,1500,11.89,0,0.03,N,6,0.43976819293867714,0
34,50000,RENT,5.0,VENTURE,C,1500,13.92,0,0.03,N,5,0.5000000000000002,1
28,28000,OWN,0.0,MEDICAL,B,3250,12.53,0,0.12,N,9,0.47873769868936616,0
27,54600,RENT,2.0,EDUCATION,C,1500,13.23,0,0.03,Y,8,0.5000000000000002,1
28,55000,RENT,7.0,EDUCATION,A,1500,7.37,0,0.03,N,8,0.16070617479722457,0
28,60000,RENT,12.0,HOMEIMPROVEMENT,D,1500,16.77,0,0.03,Y,8,0.5000000000000007,1
29,60000,RENT,3.0,EDUCATION,C,1500,12.87,0,0.03,N,9,0.4886865567765687,0
32,54000,RENT,7.0,DEBTCONSOLIDATION,D,1500,14.42,1,0.03,N,9,0.5000000000000002,1
32,61900,RENT,4.0,HOMEIMPROVEMENT,C,1500,13.23,0,0.02,Y,7,0.5,1
29,80000,RENT,0.0,PERSONAL,B,1500,12.42,0,0.02,N,9,0.4535776194095709,0
32,80000,RENT,6.0,HOMEIMPROVEMENT,B,1500,10.74,0,0.02,N,10,0.3788294614648519,0
27,28500,MORTGAGE,3.0,VENTURE,C,1600,13.49,1,0.06,N,8,0.4999999999999998,0
33,18000,RENT,1.0,HOMEIMPROVEMENT,B,1600,9.88,1,0.09,N,5,0.3541518159359462,0
27,28500,MORTGAGE,6.0,VENTURE,A,2600,7.74,0,0.09,N,7,0.14004252574757622,0
30,28500,MORTGAGE,9.0,EDUCATION,A,4000,7.74,0,0.14,N,7,0.14297676674327192,0
27,28560,MORTGAGE,7.0,PERSONAL,A,2400,6.39,0,0.08,N,8,0.13382353890617885,0
29,18000,RENT,3.0,MEDICAL,B,1700,11.12,0,0.09,N,10,0.42515983225626847,0
29,33000,RENT,2.0,PERSONAL,C,1700,15.23,0,0.05,Y,9,0.5000000000000001,1
32,28672,OWN,5.0,EDUCATION,C,4650,13.22,0,0.16,Y,5,0.5000000000000002,1
28,40000,RENT,1.0,MEDICAL,C,1700,10.99,0,0.04,N,9,0.41534403568178274,0
28,53040,RENT,6.0,DEBTCONSOLIDATION,A,1700,8.49,0,0.03,N,8,0.16070617479722457,0
31,12996,RENT,4.0,MEDICAL,A,1750,6.76,0,0.13,N,10,0.1407011863090282,0
30,28800,MORTGAGE,6.0,PERSONAL,C,6250,10.99,0,0.22,N,9,0.3893048909007822,0
28,15000,RENT,0.0,MEDICAL,B,1800,11.49,0,0.12,N,7,0.44101162108503983,0
33,15000,RENT,3.0,VENTURE,D,1800,17.54,0,0.12,Y,9,0.5000000000000003,1
28,28800,MORTGAGE,2.0,HOMEIMPROVEMENT,B,2000,10.59,0,0.07,N,7,0.39513469241859606,0
32,21360,RENT,1.0,VENTURE,C,1800,12.99,0,0.08,N,8,0.496617318616724,0
31,23766,RENT,1.0,MEDICAL,C,1800,13.06,0,0.08,N,7,0.49879044160915403,0
31,24000,RENT,2.0,MEDICAL,A,1800,8.59,0,0.07,N,6,0.1897908662727506,0
27,25200,RENT,2.0,VENTURE,A,1800,6.76,0,0.07,N,10,0.13853740932039912,0
32,28800,MORTGAGE,7.0,VENTURE,C,7500,13.43,0,0.26,Y,7,0.5000000000000006,1
