person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,ann_score,risk_score_tahap3,predicted_tahap3
21,85800,MORTGAGE,5.0,VENTURE,B,18900,10.99,0,0.22,N,2,0.14109487842154333,0.5,1
26,85900,MORTGAGE,7.0,EDUCATION,B,20000,10.99,0,0.23,N,4,0.1368002772669188,0.40478154326605403,0
20,85920,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,8.49,0,0.14,N,2,0.0598584658524656,0.5,1
23,62900,RENT,2.0,MEDICAL,D,12000,14.96,1,0.16,N,4,0.3756493396581764,0.4999999999999998,0
26,80000,RENT,10.0,VENTURE,B,12000,11.83,0,0.15,N,3,0.11157442820392344,0.4502354571188742,0
22,86000,MORTGAGE,4.0,PERSONAL,A,24000,7.51,0,0.28,N,2,0.2160820750375645,0.5,1
23,86000,MORTGAGE,2.0,PERSONAL,A,15000,6.03,0,0.17,N,2,0.05010996224775395,0.5,1
23,86000,MORTGAGE,4.0,VENTURE,A,10000,10.99,0,0.12,N,3,0.08177281002242183,0.39284846136147344,0
22,80000,RENT,0.0,EDUCATION,C,12000,13.47,0,0.15,N,3,0.1897950335402543,0.5000000000000006,1
25,74000,RENT,0.0,VENTURE,D,12000,14.11,1,0.16,Y,2,0.2647063672046179,0.5,1
23,86000,MORTGAGE,5.0,EDUCATION,A,21000,8.9,0,0.24,N,4,0.12794985895303268,0.3815805466193539,0
24,80004,RENT,1.0,VENTURE,A,12000,7.29,0,0.15,N,3,0.05485778427480479,0.19061937055220915,0
25,80004,RENT,4.0,HOMEIMPROVEMENT,B,12000,10.36,0,0.15,N,3,0.08176253259273905,0.39284846136147344,0
21,86000,MORTGAGE,3.0,VENTURE,A,8400,10.99,0,0.1,N,4,0.0751438096802173,0.40478154326605403,0
22,86000,MORTGAGE,6.0,EDUCATION,B,10000,11.49,0,0.12,N,2,0.09817612965450576,0.5,1
23,80800,RENT,6.0,PERSONAL,A,12000,8.9,0,0.15,N,3,0.06187509145396275,0.39284846136147344,0
23,81000,RENT,5.0,PERSONAL,D,12000,16.29,0,0.15,Y,4,0.5133580899928335,0.4999999999999998,0
25,86000,MORTGAGE,10.0,VENTURE,A,13000,8.49,0,0.15,N,4,0.05806140841471214,0.2882343795326924,0
24,36000,OWN,4.0,PERSONAL,C,5000,13.49,0,0.14,Y,4,0.18538960273191715,0.4999999999999998,0
25,86000,MORTGAGE,3.0,EDUCATION,A,8000,7.29,0,0.09,N,2,0.03720330533708714,0.5,1
21,82000,RENT,4.0,VENTURE,D,12000,15.21,0,0.15,N,4,0.39795763012088947,0.4999999999999998,0
22,82000,RENT,6.0,EDUCATION,D,12000,13.55,0,0.15,N,4,0.19186863688710945,0.4999999999999998,0
24,86000,MORTGAGE,8.0,EDUCATION,A,15000,5.79,0,0.17,N,3,0.04998297531716404,0.19061937055220915,0
26,86000,MORTGAGE,10.0,VENTURE,B,5000,11.12,0,0.06,N,2,0.07848860695364994,0.5,1
24,86000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,16000,11.12,0,0.19,N,3,0.10992540518803684,0.39284846136147344,0
25,82560,RENT,1.0,EDUCATION,B,12000,10.99,0,0.15,N,3,0.09450176380742822,0.39284846136147344,0
26,86000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,9250,11.12,0,0.11,N,4,0.07813956730774431,0.41457539185407727,0
26,82700,RENT,3.0,HOMEIMPROVEMENT,A,12000,6.91,0,0.15,N,4,0.05351422839498755,0.17630275896925715,0
23,83000,RENT,0.0,VENTURE,A,12000,7.51,0,0.14,N,3,0.052818628393710175,0.19061937055220915,0
22,86000,MORTGAGE,6.0,EDUCATION,B,25000,11.83,0,0.29,N,4,0.3481741022103979,0.47783589949389105,0
22,86000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,8.94,0,0.12,N,4,0.05590718088298682,0.3685126390123579,0
26,86000,MORTGAGE,4.0,VENTURE,C,16000,14.26,0,0.19,N,4,0.30818525671785346,0.4999999999999998,0
23,86000,MORTGAGE,4.0,MEDICAL,B,25000,10.99,0,0.29,N,3,0.33504711886971134,0.43171983126620406,0
22,83000,RENT,6.0,DEBTCONSOLIDATION,B,12000,11.71,0,0.14,N,4,0.09855836519859869,0.46587633687481644,0
26,83000,RENT,1.0,DEBTCONSOLIDATION,B,12000,9.99,0,0.14,N,3,0.07147507352063459,0.39284846136147344,0
24,62900,MORTGAGE,8.0,MEDICAL,F,14000,17.58,1,0.19,N,4,0.5704984578547196,0.4999999999999998,0
23,86000,MORTGAGE,5.0,PERSONAL,B,16000,12.21,0,0.19,N,3,0.1360599764951165,0.5000000000000006,1
24,83004,RENT,4.0,PERSONAL,C,12000,13.23,0,0.14,Y,3,0.16902442933432973,0.5000000000000006,1
24,86000,MORTGAGE,3.0,VENTURE,C,15000,13.16,0,0.17,N,3,0.17054547975342735,0.5000000000000006,1
25,62903,MORTGAGE,9.0,MEDICAL,B,3000,10.65,1,0.04,N,2,0.0695111993153804,0.5,1
24,74004,MORTGAGE,8.0,DEBTCONSOLIDATION,D,8000,15.21,1,0.11,N,3,0.38622770990463906,0.5000000000000006,1
26,84000,RENT,10.0,EDUCATION,B,12000,10.99,0,0.14,N,2,0.09519715122237143,0.5,1
24,84000,RENT,1.0,PERSONAL,A,12000,6.91,0,0.14,N,2,0.04629892342546031,0.5,1
23,78000,RENT,1.0,HOMEIMPROVEMENT,D,12000,14.96,1,0.15,N,4,0.366838335842245,0.4999999999999998,0
23,86250,MORTGAGE,5.0,VENTURE,A,20000,6.91,0,0.23,N,2,0.09011002165736727,0.5,1
24,86376,MORTGAGE,2.0,MEDICAL,A,20000,7.29,0,0.23,N,3,0.09931356218524273,0.39284846136147344,0
24,86400,MORTGAGE,8.0,PERSONAL,C,16200,10.99,0,0.19,N,4,0.10068026918166056,0.40478154326605403,0
22,78996,RENT,1.0,DEBTCONSOLIDATION,D,12000,15.95,1,0.15,Y,3,0.4987989125466736,0.5000000000000006,1
25,85000,RENT,5.0,DEBTCONSOLIDATION,B,12000,12.42,0,0.14,N,4,0.11405624223587443,0.4999999999999998,0
23,74400,MORTGAGE,3.0,HOMEIMPROVEMENT,A,9000,7.66,1,0.12,N,2,0.0450810406588145,0.5,1
24,86400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12200,7.29,0,0.14,N,3,0.05099785386206312,0.19061937055220915,0
22,86400,MORTGAGE,6.0,PERSONAL,C,24000,13.85,0,0.28,N,2,0.38900928645525695,0.5,1
23,86400,OWN,0.0,EDUCATION,D,16000,11.86,0,0.19,N,3,0.12714227730533423,0.4567277931559304,0
23,86500,MORTGAGE,7.0,VENTURE,A,14000,7.29,0,0.16,N,3,0.05899170484216781,0.19061937055220915,0
26,86604,MORTGAGE,5.0,HOMEIMPROVEMENT,A,4300,7.66,0,0.05,N,2,0.036643431417486265,0.5,1
24,86610,MORTGAGE,7.0,EDUCATION,C,8750,12.72,0,0.1,Y,2,0.1393501490801704,0.5,1
23,86670,MORTGAGE,4.0,PERSONAL,B,20000,12.53,0,0.23,N,2,0.19718862034735538,0.5,1
25,85000,RENT,1.0,EDUCATION,A,12000,10.99,0,0.14,N,2,0.09519715122237143,0.5,1
23,86748,MORTGAGE,2.0,PERSONAL,A,10000,8.49,0,0.12,N,4,0.052240650535518775,0.2882343795326924,0
23,63719,MORTGAGE,0.0,MEDICAL,A,3500,7.9,1,0.05,N,3,0.04041825048636345,0.19061937055220915,0
24,87000,MORTGAGE,6.0,PERSONAL,B,6000,10.65,0,0.07,N,4,0.06599392211298552,0.3816208618453733,0
24,87000,MORTGAGE,1.0,VENTURE,A,4000,6.03,0,0.05,N,2,0.023213645809326694,0.5,1
24,63750,MORTGAGE,8.0,MEDICAL,D,35000,10.99,1,0.47,N,3,0.7816766275306011,0.8093806294477919,1
23,85000,RENT,0.0,PERSONAL,B,12000,10.37,0,0.14,N,4,0.07377887866120732,0.3815805466193539,0
23,87000,MORTGAGE,7.0,MEDICAL,A,17000,7.51,0,0.2,N,3,0.08133018975228697,0.19061937055220915,0
23,85000,RENT,3.0,MEDICAL,A,12000,10.99,0,0.14,N,2,0.09519715122237143,0.5,1
22,75000,MORTGAGE,6.0,PERSONAL,D,8000,15.99,1,0.11,N,4,0.4899544747175677,0.4999999999999998,0
23,87000,MORTGAGE,7.0,EDUCATION,A,8000,5.99,0,0.09,N,4,0.029605102291359753,0.17630275896925715,0
25,73000,RENT,2.0,VENTURE,E,12000,10.99,1,0.16,N,2,0.10499784516346715,0.5,1
22,87000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,1750,7.49,0,0.02,N,4,0.0340697270030938,0.17664243101859375,0
23,75000,MORTGAGE,7.0,PERSONAL,A,8000,7.49,1,0.11,N,4,0.044075844785024944,0.17630275896925715,0
24,87000,MORTGAGE,7.0,VENTURE,B,15000,10.99,0,0.17,N,2,0.10760298988009682,0.5,1
26,87000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,10000,9.99,0,0.11,N,3,0.06775003883479414,0.39284846136147344,0
22,87000,MORTGAGE,6.0,PERSONAL,A,11200,8.49,0,0.13,N,4,0.05319826871928161,0.2882343795326924,0
22,85000,RENT,1.0,EDUCATION,C,12000,12.84,0,0.14,Y,4,0.13736981632804202,0.4999999999999998,0
23,85000,RENT,1.0,MEDICAL,A,12000,9.63,0,0.14,N,2,0.07142507531193702,0.5,1
23,85000,RENT,2.0,VENTURE,C,12000,13.16,0,0.14,Y,4,0.15955718890866472,0.4999999999999998,0
22,87000,MORTGAGE,0.0,VENTURE,A,8000,5.79,0,0.09,N,3,0.02762320972772008,0.19061937055220915,0
21,85000,RENT,1.0,VENTURE,C,12000,11.97,0,0.14,N,2,0.12379501612400036,0.5,1
23,87000,MORTGAGE,5.0,EDUCATION,A,10000,7.29,0,0.11,N,4,0.04240971310918192,0.17630275896925715,0
24,86000,RENT,1.0,HOMEIMPROVEMENT,B,12000,10.65,0,0.14,N,3,0.08360874393019332,0.39284846136147344,0
24,87000,MORTGAGE,5.0,MEDICAL,B,10000,10.36,0,0.11,N,3,0.07157019828315324,0.39284846136147344,0
26,86004,RENT,0.0,EDUCATION,C,12000,12.99,0,0.14,N,2,0.16436111200611908,0.5,1
25,87000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,7000,7.51,0,0.08,N,4,0.04088889454001449,0.17630275896925715,0
23,87000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000,14.35,0,0.17,N,2,0.3038860893204137,0.5,1
24,87000,RENT,0.0,VENTURE,B,12000,8.88,0,0.14,N,3,0.06058965268350422,0.39284846136147344,0
24,87500,RENT,9.0,DEBTCONSOLIDATION,C,12000,12.68,0,0.14,Y,4,0.12728272614084493,0.4999999999999998,0
23,87000,MORTGAGE,0.0,EDUCATION,C,12000,12.73,0,0.14,Y,2,0.1531036709091806,0.5,1
26,88000,RENT,10.0,PERSONAL,B,12000,12.42,0,0.14,N,2,0.14051572539170992,0.5,1
22,87000,MORTGAGE,6.0,EDUCATION,B,1500,10.99,0,0.02,N,4,0.06346965294527074,0.403777959804796,0
26,87000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,25000,12.73,0,0.29,N,2,0.36679903703727995,0.5,1
26,87000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,15000,10.62,0,0.17,N,2,0.10101680484812887,0.5,1
24,87000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.29,N,2,0.3402986471903403,0.5,1
24,87000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,12000,8.59,0,0.14,N,3,0.05801213952164989,0.39284846136147344,0
22,36000,OWN,6.0,EDUCATION,B,14500,10.99,0,0.4,N,3,0.6879409460429816,0.7522147873106841,1
23,87000,MORTGAGE,2.0,PERSONAL,D,25000,14.96,0,0.29,Y,2,0.5974637450709586,0.5,1
24,36000,OWN,0.0,MEDICAL,D,12000,10.99,0,0.33,Y,3,0.5543427766402785,0.5000000000000006,1
23,63750,MORTGAGE,2.0,MEDICAL,C,15000,12.87,1,0.2,N,4,0.15640575194632964,0.4999999999999998,0
25,87000,OWN,5.0,EDUCATION,D,5500,14.61,0,0.06,N,2,0.2866513798716578,0.5,1
22,87000,OWN,4.0,EDUCATION,A,10000,8.59,0,0.11,N,3,0.054947225608937646,0.39284846136147344,0
25,87000,MORTGAGE,4.0,MEDICAL,B,13000,11.26,0,0.15,N,3,0.10010528158768994,0.39284846136147344,0
23,87000,MORTGAGE,4.0,EDUCATION,C,10000,10.99,0,0.11,N,4,0.07676068152837937,0.40478154326605403,0
26,87000,MORTGAGE,10.0,VENTURE,B,1000,11.89,0,0.01,N,3,0.08276218662374522,0.4632935267380506,0
22,87000,MORTGAGE,0.0,PERSONAL,B,8000,12.21,0,0.09,N,4,0.0906241877697197,0.4999999999999998,0
24,36000,OWN,0.0,VENTURE,C,4000,13.06,0,0.11,Y,3,0.1510510999798582,0.5000000000000006,1
24,90000,RENT,4.0,PERSONAL,B,12000,9.91,0,0.13,N,2,0.07313102140983603,0.5,1
23,87000,MORTGAGE,7.0,EDUCATION,A,3500,9.32,0,0.04,N,3,0.05402485758081441,0.39284846136147344,0
26,87000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,15000,14.74,0,0.17,Y,3,0.35435724492287324,0.5000000000000006,1
23,87000,MORTGAGE,0.0,PERSONAL,C,7500,11.28,0,0.09,Y,2,0.08412010252973563,0.5,1
26,90000,RENT,4.0,EDUCATION,A,12000,10.99,0,0.13,N,3,0.08661240441973389,0.39284846136147344,0
23,90000,RENT,0.0,MEDICAL,A,12000,8.9,0,0.13,N,3,0.05968596141256028,0.39284846136147344,0
23,87200,MORTGAGE,0.0,VENTURE,A,10000,6.92,0,0.11,N,3,0.03853227472512917,0.19061937055220915,0
24,87278,MORTGAGE,3.0,VENTURE,A,12000,5.42,0,0.14,N,2,0.03640979580416864,0.5,1
26,87292,MORTGAGE,5.0,MEDICAL,A,9600,5.99,0,0.11,N,4,0.03436710146289559,0.17630275896925715,0
26,87300,MORTGAGE,0.0,VENTURE,C,6000,10.28,0,0.07,Y,4,0.06245138317011741,0.3815805466193539,0
22,90000,RENT,6.0,PERSONAL,B,12000,12.42,0,0.13,N,4,0.11113654286575779,0.4999999999999998,0
23,36000,OWN,7.0,VENTURE,D,8000,15.65,0,0.22,N,4,0.48962780696230696,0.4999999999999998,0
21,87500,OWN,5.0,EDUCATION,C,12000,10.99,0,0.14,N,2,0.09519715122237143,0.5,1
25,78000,RENT,0.0,PERSONAL,D,12000,14.09,1,0.15,Y,3,0.24772863581763838,0.5000000000000006,1
22,90000,RENT,7.0,VENTURE,A,12000,5.79,0,0.13,N,2,0.03589383920620506,0.5,1
22,90000,RENT,6.0,VENTURE,B,12000,10.99,0,0.13,N,4,0.08080676995868533,0.40478154326605403,0
24,87500,MORTGAGE,8.0,MEDICAL,A,10000,6.17,0,0.11,N,4,0.035386040876744664,0.17630275896925715,0
21,87500,MORTGAGE,5.0,PERSONAL,C,25000,13.98,0,0.29,Y,3,0.4610717706156803,0.5000000000000006,1
23,87500,MORTGAGE,2.0,PERSONAL,B,1600,9.88,0,0.02,N,2,0.05978947243657255,0.5,1
26,87500,OTHER,3.0,VENTURE,D,7500,15.05,0,0.09,Y,2,0.35644535928737636,0.5,1
24,87504,OWN,9.0,VENTURE,B,7000,8.88,0,0.08,N,3,0.05436257700423482,0.39284846136147344,0
21,87547,MORTGAGE,2.0,EDUCATION,A,12000,5.99,0,0.14,N,2,0.03992677488513397,0.5,1
24,87550,MORTGAGE,5.0,EDUCATION,B,3600,11.86,0,0.04,N,4,0.07825503550857085,0.4809271969714134,0
24,87600,MORTGAGE,8.0,VENTURE,C,10000,13.49,0,0.11,Y,3,0.18574999194311506,0.5000000000000006,1
24,87600,MORTGAGE,8.0,EDUCATION,A,3000,5.99,0,0.03,N,2,0.02161905436389226,0.5,1
23,87600,MORTGAGE,7.0,MEDICAL,C,20000,13.35,0,0.23,Y,4,0.23193419851616365,0.4999999999999998,0
24,87663,MORTGAGE,5.0,HOMEIMPROVEMENT,B,14400,10.99,0,0.16,N,2,0.10499784516346715,0.5,1
24,87700,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000,10.25,0,0.29,N,4,0.3124414337637483,0.4686500516246339,0
26,87800,MORTGAGE,5.0,EDUCATION,A,12000,5.79,0,0.14,N,4,0.04155825783956208,0.18463510406088027,0
24,87996,MORTGAGE,1.0,PERSONAL,B,7000,11.99,0,0.08,N,4,0.08539756470317991,0.4945541936776251,0
26,87996,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,6.91,0,0.09,N,3,0.034543788887959614,0.19061937055220915,0
22,90000,RENT,3.0,DEBTCONSOLIDATION,A,12000,8.94,0,0.13,N,3,0.06004470114715071,0.39284846136147344,0
25,90000,RENT,2.0,HOMEIMPROVEMENT,B,12000,11.48,0,0.13,N,3,0.09622326227494042,0.39284846136147344,0
22,88000,MORTGAGE,6.0,PERSONAL,B,16000,11.71,0,0.18,N,3,0.11770799940827978,0.4263450962733473,0
24,88000,MORTGAGE,4.0,MEDICAL,B,6000,9.91,0,0.07,N,2,0.06570516379404077,0.5,1
26,90000,RENT,0.0,MEDICAL,A,12000,9.38,0,0.13,N,3,0.06412614720839543,0.39284846136147344,0
23,88000,MORTGAGE,7.0,MEDICAL,C,12000,10.99,0,0.14,Y,2,0.09519715122237143,0.5,1
23,88000,MORTGAGE,7.0,VENTURE,A,12475,6.03,0,0.14,N,4,0.04319611143244004,0.17630275896925715,0
23,88000,MORTGAGE,3.0,VENTURE,A,2700,7.9,0,0.03,N,4,0.03932599676546191,0.17630275896925715,0
23,88000,MORTGAGE,1.0,VENTURE,B,15000,12.42,0,0.17,N,2,0.14826426778914156,0.5,1
23,91392,RENT,7.0,DEBTCONSOLIDATION,A,12000,5.42,0,0.13,N,3,0.035054387993940034,0.5,1
24,88000,MORTGAGE,2.0,PERSONAL,A,8000,5.99,0,0.09,N,4,0.029605102291359753,0.17630275896925715,0
25,92000,RENT,5.0,HOMEIMPROVEMENT,C,12000,13.43,0,0.13,N,3,0.183611196730768,0.5000000000000006,1
24,76000,MORTGAGE,3.0,VENTURE,C,12000,10.99,1,0.16,Y,4,0.09215012876601793,0.40478154326605403,0
24,92004,RENT,8.0,VENTURE,D,12000,14.46,0,0.13,Y,2,0.28992420217597825,0.5,1
24,92341,RENT,9.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.13,N,3,0.049094725101629356,0.19061937055220915,0
22,88000,MORTGAGE,6.0,EDUCATION,B,5000,11.11,0,0.06,N,4,0.06940956444969641,0.41381335246888706,0
26,92500,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.71,0,0.13,N,3,0.10105533229576644,0.4263450962733473,0
23,88000,MORTGAGE,7.0,MEDICAL,C,18150,12.68,0,0.21,N,2,0.18600627267358877,0.5,1
25,93000,RENT,3.0,EDUCATION,B,12000,10.99,0,0.13,N,3,0.08661240441973389,0.39284846136147344,0
24,88000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,25000,14.54,0,0.28,N,2,0.5023969510925091,0.5,1
26,88000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,3800,6.54,0,0.04,N,2,0.026008129750493846,0.5,1
24,94992,RENT,1.0,EDUCATION,B,12000,11.89,0,0.13,N,4,0.09808103893779327,0.48398712499667274,0
23,83000,RENT,2.0,DEBTCONSOLIDATION,D,12000,17.27,1,0.14,Y,4,0.5624581611666468,0.4999999999999998,0
26,88000,MORTGAGE,10.0,EDUCATION,A,10000,7.88,0,0.11,N,2,0.04644425088785051,0.5,1
23,95000,RENT,6.0,DEBTCONSOLIDATION,B,12000,11.71,0,0.13,N,3,0.10105533229576644,0.4263450962733473,0
23,88000,MORTGAGE,8.0,EDUCATION,A,10000,7.51,0,0.11,N,2,0.04193844430671609,0.5,1
26,95000,RENT,0.0,DEBTCONSOLIDATION,B,12000,10.65,0,0.13,N,4,0.07504648993413089,0.3816208618453733,0
26,95000,RENT,0.0,VENTURE,A,12000,8.49,0,0.13,N,4,0.05319826871928161,0.2882343795326924,0
23,95000,RENT,4.0,EDUCATION,B,12000,9.63,0,0.13,N,4,0.06312674236296342,0.3815805466193539,0
23,88000,MORTGAGE,7.0,MEDICAL,A,10000,8.94,0,0.11,N,2,0.06108366684652377,0.5,1
24,95000,RENT,3.0,PERSONAL,A,12000,7.88,0,0.13,N,3,0.05208271343365586,0.19061937055220915,0
22,88000,MORTGAGE,0.0,VENTURE,B,15000,11.83,0,0.17,N,4,0.11061756661502603,0.47783589949389105,0
25,88000,MORTGAGE,7.0,MEDICAL,B,11000,11.14,0,0.13,N,4,0.0834793900846948,0.4161114946327758,0
22,70550,RENT,4.0,MEDICAL,E,12000,15.68,1,0.14,N,3,0.46072108908193815,0.5000000000000006,1
25,96000,RENT,1.0,HOMEIMPROVEMENT,B,12000,9.99,0,0.13,N,4,0.06663428355276908,0.3815805466193539,0
25,96000,RENT,3.0,VENTURE,B,12000,11.99,0,0.13,N,3,0.10835290059205432,0.48705304250032644,0
23,88000,MORTGAGE,2.0,MEDICAL,C,6625,11.22,0,0.08,Y,3,0.07703713013251258,0.39284846136147344,0
22,96000,RENT,3.0,DEBTCONSOLIDATION,C,12000,13.61,0,0.13,Y,3,0.198898601249648,0.5000000000000006,1
25,88140,MORTGAGE,5.0,EDUCATION,C,15000,13.49,0,0.17,Y,3,0.19944225268216462,0.5000000000000006,1
26,88200,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3000,10.59,0,0.03,N,4,0.0608716459088198,0.3815805466193539,0
22,88200,MORTGAGE,6.0,DEBTCONSOLIDATION,A,21000,6.17,0,0.24,N,2,0.08544778053868217,0.5,1
22,88200,MORTGAGE,1.0,VENTURE,D,19000,14.61,0,0.22,Y,3,0.3785887536069778,0.5000000000000006,1
23,76268,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,11.89,1,0.2,N,2,0.14337128512921662,0.5,1
24,88494,OWN,8.0,MEDICAL,B,24000,10.99,0,0.27,N,2,0.24188947435223598,0.5,1
23,88500,MORTGAGE,2.0,EDUCATION,C,5000,13.99,0,0.06,N,4,0.203582844811039,0.4999999999999998,0
23,88500,MORTGAGE,3.0,EDUCATION,A,12000,7.51,0,0.14,N,4,0.05287538040532463,0.17630275896925715,0
24,100000,RENT,5.0,HOMEIMPROVEMENT,A,12000,7.9,0,0.12,N,2,0.048083098131164737,0.5,1
26,88500,MORTGAGE,10.0,EDUCATION,A,10000,8.59,0,0.11,N,4,0.052080430474205096,0.31302193592151023,0
25,100000,RENT,3.0,VENTURE,B,12000,9.91,0,0.12,N,3,0.06815714406928167,0.39284846136147344,0
22,88512,MORTGAGE,6.0,PERSONAL,A,3000,5.79,0,0.03,N,3,0.021096763321731233,0.19061937055220915,0
24,88560,MORTGAGE,7.0,PERSONAL,B,10000,11.49,0,0.11,N,4,0.08248014580296953,0.44537386481828284,0
22,88620,MORTGAGE,6.0,DEBTCONSOLIDATION,A,24000,6.62,0,0.27,N,3,0.15495777361313792,0.39284846136147344,0
25,88668,MORTGAGE,2.0,MEDICAL,A,3000,6.62,0,0.03,N,2,0.025817732330764794,0.5,1
23,76800,MORTGAGE,0.0,EDUCATION,F,7200,20.89,1,0.09,N,2,0.6631387123913544,0.5,1
26,88800,MORTGAGE,10.0,MEDICAL,B,10000,11.36,0,0.11,N,3,0.08549989663792129,0.39284846136147344,0
25,76800,MORTGAGE,9.0,DEBTCONSOLIDATION,D,15000,14.96,1,0.2,N,2,0.40480003307862333,0.5,1
22,88812,MORTGAGE,6.0,EDUCATION,D,29000,15.65,0,0.33,N,2,0.7342790635768732,0.5,1
22,88824,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12600,7.66,0,0.14,N,3,0.05409508064098195,0.19061937055220915,0
26,88900,MORTGAGE,9.0,MEDICAL,C,19200,14.65,0,0.22,N,4,0.3842077925401653,0.4999999999999998,0
26,88900,OWN,2.0,MEDICAL,B,5000,11.83,0,0.06,N,4,0.08024071962288384,0.47783589949389105,0
24,65450,MORTGAGE,8.0,MEDICAL,D,5000,16.77,1,0.06,N,4,0.5447990398581628,0.4999999999999998,0
24,89000,OWN,7.0,HOMEIMPROVEMENT,D,15000,17.58,0,0.17,N,4,0.5728885296909809,0.4999999999999998,0
23,100000,RENT,1.0,EDUCATION,C,12000,13.57,0,0.12,N,3,0.19395042486059158,0.5000000000000006,1
23,88000,RENT,0.0,PERSONAL,D,12000,14.61,1,0.14,Y,4,0.3099172836474962,0.4999999999999998,0
25,89000,MORTGAGE,9.0,MEDICAL,A,14000,7.49,0,0.16,N,2,0.05876693138954334,0.5,1
25,78200,RENT,9.0,MEDICAL,E,12000,16.4,1,0.13,N,4,0.5142416469505502,0.4999999999999998,0
22,89000,MORTGAGE,6.0,VENTURE,B,20000,10.99,0,0.22,N,4,0.1244854434666761,0.40478154326605403,0
26,104000,RENT,3.0,PERSONAL,B,12000,12.21,0,0.12,N,3,0.11262487083198669,0.5000000000000006,1
25,77000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,14500,15.95,1,0.19,Y,2,0.5008753174828922,0.5,1
26,89000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,8000,10.99,0,0.09,N,2,0.0798664013142211,0.5,1
23,105000,RENT,0.0,EDUCATION,C,12000,12.61,0,0.11,N,2,0.1390195643444132,0.5,1
24,89000,MORTGAGE,8.0,MEDICAL,C,25000,13.11,0,0.28,Y,3,0.32273387186077085,0.5000000000000006,1
25,93000,RENT,0.0,DEBTCONSOLIDATION,D,12000,13.12,1,0.13,N,2,0.1677837757563635,0.5,1
24,110000,RENT,5.0,PERSONAL,A,12000,7.9,0,0.11,N,2,0.046700503188110795,0.5,1
22,89000,MORTGAGE,6.0,PERSONAL,C,16000,13.22,0,0.18,N,4,0.17446586905038738,0.4999999999999998,0
25,110000,RENT,8.0,HOMEIMPROVEMENT,C,12000,12.23,0,0.11,Y,2,0.1230239876099062,0.5,1
26,110000,RENT,2.0,HOMEIMPROVEMENT,A,12000,7.88,0,0.11,N,2,0.04644425088785051,0.5,1
26,110000,RENT,4.0,VENTURE,B,12000,10.99,0,0.11,N,2,0.08273057751817313,0.5,1
25,89016,MORTGAGE,9.0,MEDICAL,A,4500,10.99,0,0.05,N,3,0.0706019243620651,0.39284846136147344,0
26,89018,MORTGAGE,7.0,EDUCATION,C,5800,11.97,0,0.07,Y,2,0.09834125611203023,0.5,1
21,111016,RENT,5.0,PERSONAL,C,12000,13.11,0,0.11,N,2,0.16252451226904058,0.5,1
26,112000,RENT,1.0,EDUCATION,C,12000,13.49,0,0.11,Y,4,0.18061373179852075,0.4999999999999998,0
23,89204,MORTGAGE,5.0,EDUCATION,A,18000,7.9,0,0.2,N,4,0.07873297358532694,0.17630275896925715,0
24,113000,RENT,4.0,DEBTCONSOLIDATION,A,12000,7.49,0,0.11,N,2,0.04170717889999556,0.5,1
22,89440,MORTGAGE,6.0,VENTURE,A,8000,5.79,0,0.09,N,4,0.02865389348481241,0.18463510406088027,0
26,115000,RENT,3.0,VENTURE,B,12000,10.99,0,0.1,N,3,0.0771581543787754,0.39284846136147344,0
24,115000,RENT,8.0,EDUCATION,A,12000,6.54,0,0.1,N,3,0.033637043172355253,0.19061937055220915,0
22,119000,RENT,2.0,DEBTCONSOLIDATION,B,12000,10.36,0,0.1,N,2,0.07409805676112798,0.5,1
23,120000,RENT,7.0,EDUCATION,B,12000,11.71,0,0.1,N,4,0.0836828924814142,0.46587633687481644,0
25,120000,RENT,1.0,VENTURE,A,12000,10.99,0,0.1,N,4,0.0751438096802173,0.40478154326605403,0
